model,layer,subspace,scalar_distance_z,rho_abs_diff,left_prompt_id,right_prompt_id,left_condition,right_condition,left_rho,right_rho,left_prompt,right_prompt,left_target,right_target,left_final_top1,right_final_top1,left_final_top8,right_final_top8,left_entropy_topk,right_entropy_topk,absdiff_entropy_topk,left_varentropy_topk,right_varentropy_topk,absdiff_varentropy_topk,left_trace_fim,right_trace_fim,absdiff_trace_fim,left_grad_norm_sq,right_grad_norm_sq,absdiff_grad_norm_sq,left_top1_prob_topk_layer,right_top1_prob_topk_layer,absdiff_top1_prob_topk_layer
distilbert-base-uncased,2,state_1d,0.3279355786660882,0.4049933998155103,223,303,correct,error,0.4058568689994944,0.0008634691839841,Spiders are known for spinning a [MASK].,The salmon is classified as a [MASK].,web,fish,web,fishery,web thread leaf yarn propeller stick net whip,fishery subspecies concern weed endangered trout pest vulnerable,3.3804645098011736,3.4115155065752285,0.031050996774054873,0.1829861409254048,0.1252279380505215,0.05775820287488331,0.00028580075859,0.0002706256107936,1.517514779640004e-05,2.122533121786259e-05,2.9262873266057232e-08,2.119606834459653e-05,0.0726339694499542,0.0805247981273823,0.007890828677428088
distilbert-base-uncased,4,delta_1d,0.13830177761354162,0.4043158870393,10,78,correct,correct,0.4228855710928831,0.0185696840535831,Spain's capital city is [MASK].,The capital of Lebanon is [MASK].,madrid,beirut,madrid,beirut,madrid seville malaga barcelona zaragoza valencia granada bilbao,beirut tyre tripoli damascus lebanon acre haifa aleppo,3.394075879003107,3.3940777959673287,1.9169642215821625e-06,0.1513615904075131,0.1600835188328858,0.0087219284253727,0.0041761648732661,0.0045956002299579,0.00041943535669180035,0.0002673106030541,1.3661342489779469e-05,0.00025364926056432055,0.0715644856687658,0.0834766949804304,0.01191220931166459
distilbert-base-uncased,2,state_1d,0.29617323122766254,0.4039078920402846,223,301,correct,error,0.4058568689994944,0.0019489769592098,Spiders are known for spinning a [MASK].,Someone who acts in films can be called a [MASK].,web,actor,web,villain,web thread leaf yarn propeller stick net whip,villain director clown spy comedian producer performer thief,3.3804645098011736,3.3683206583755307,0.012143851425642893,0.1829861409254048,0.2097774620851056,0.026791321159700787,0.00028580075859,0.0002735314689162,1.2269289673800003e-05,2.122533121786259e-05,1.1183373499695544e-07,2.1113497482865635e-05,0.0726339694499542,0.0792348232330105,0.00660085378305629
bert-base-uncased,8,delta_1d,0.45960180109663684,0.40377174292711115,46,55,correct,correct,0.0963080921370405,0.5000798350641517,Poland's capital city is [MASK].,Bulgaria's capital city is [MASK].,warsaw,sofia,warsaw,sofia,warsaw krakow poznan wrocław gdansk lublin łodz vilnius,sofia ruse skopje tirana thessaloniki kiev bucharest ##grad,3.116100359954165,3.21444775910709,0.0983473991529249,0.8658910233259032,0.624863156420898,0.24102786690500522,0.0081863337202992,0.0084715295804985,0.0002851958601993009,0.0006826772994649,0.0026471959673331,0.0019645186678682,0.1626789091779404,0.1706435884549783,0.007964679277037895
distilbert-base-uncased,4,state_1d,0.2669168673918451,0.40247587755816283,43,251,correct,error,0.4026534011505937,0.0001775235924309,Sweden's capital city is [MASK].,Yes has the opposite meaning of [MASK].,stockholm,no,stockholm,yes,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,yes truth happiness infinity everything zero equality god,3.385623009628779,3.3948006361259084,0.009177626497129499,0.1712989500147076,0.1468311810143661,0.024467769000341505,0.0001203597039785,0.0001178616115507,2.4980924277999943e-06,8.301702840363523e-06,3.072180617534499e-09,8.298630659745988e-06,0.0745769062898935,0.0632219502395024,0.011354956050391093
bert-base-uncased,8,delta_1d,0.42338833185096736,0.4007833678959095,61,245,correct,error,0.4031139236083893,0.0023305557124798,Croatia's capital city is [MASK].,Up has the opposite meaning of [MASK].,zagreb,down,zagreb,up,zagreb split ljubljana belgrade sarajevo croatia croatian novi,up down out life time it right a,3.197410041714093,3.130016443637575,0.06739359807651812,0.6746068385032332,0.6956587897238948,0.021051951220661613,0.0096378515147189,0.0094650735458332,0.0001727779688856998,0.0026209502017658,1.5345454613061032e-05,0.002605604747152739,0.1757716947892668,0.1575976607325513,0.0181740340567155
distilbert-base-uncased,4,state_1d,0.27446009201452515,0.4002630381254249,43,178,correct,error,0.4026534011505937,0.0023903630251688,Sweden's capital city is [MASK].,Nigeria is located in [MASK].,stockholm,africa,stockholm,nigeria,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,nigeria cameroon benin niger ghana burundi sudan togo,3.385623009628779,3.4204844798433127,0.034861470214533785,0.1712989500147076,0.0973331611664005,0.0739657888483071,0.0001203597039785,0.0001195413106984,8.183932800999921e-07,8.301702840363523e-06,2.7812671366972723e-08,8.273890168996549e-06,0.0745769062898935,0.0722322622830577,0.0023446440068358027
bert-base-uncased,8,delta_1d,0.44697329062437396,0.39964109367939044,61,325,correct,error,0.4031139236083893,0.0034728299289989,Croatia's capital city is [MASK].,The spider is classified as a [MASK].,zagreb,insect,zagreb,subspecies,zagreb split ljubljana belgrade sarajevo croatia croatian novi,subspecies predator wasp pest male species female mimic,3.197410041714093,3.251592902929679,0.05418286121558591,0.6746068385032332,0.5575226799478552,0.11708415855537802,0.0096378515147189,0.0091655238775506,0.0004723276371683006,0.0026209502017658,1.7746117302250825e-05,0.0026032040844635495,0.1757716947892668,0.1606224675207382,0.015149227268528603
distilbert-base-uncased,2,state_1d,0.3415275617380535,0.3985993213957502,223,307,correct,error,0.4058568689994944,0.0072575476037442,Spiders are known for spinning a [MASK].,The sparrow is classified as a [MASK].,web,bird,web,subspecies,web thread leaf yarn propeller stick net whip,subspecies vulnerable pest endangered priority species threatened concern,3.3804645098011736,3.42339797897311,0.04293346917193652,0.1829861409254048,0.0979469339997313,0.0850392069256735,0.00028580075859,0.0003004562656782,1.4655507088199963e-05,2.122533121786259e-05,2.1358069937021592e-07,2.1011750518492375e-05,0.0726339694499542,0.0766128942656163,0.003978924815662088
distilbert-base-uncased,2,state_1d,0.3607442675015518,0.3976926250450893,274,356,error,correct,0.4166652484421966,0.0189726233971073,The plural of woman is [MASK].,A rose is a [MASK].,women,flower,feminine,flower,feminine masculine plural singular female gender unknown male,flower rose daisy shrub perennial vase feather wreath,3.3413455588434458,3.346462427292733,0.005116868449287271,0.2679584986910744,0.2539138296517821,0.014044669039292301,0.0002072119835729,0.000208377316026,1.1653324531000087e-06,2.31350095996234e-05,1.0038392713325429e-06,2.213117032829086e-05,0.1048362709138556,0.0777454486336162,0.0270908222802394
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.45307899042281685,0.3961294325623367,38,271,error,error,0.0416096585185972,0.4377390910809339,"In Finland, the capital city is [MASK].",More than one goose are called [MASK].,helsinki,geese,sweden,"""",sweden spain russia finland serbia germany ##fahan norway,""" . it out up white there them",3.164452630306248,3.319251347993327,0.1547987176870791,0.5366446545032995,0.3369450146676265,0.19969963983567296,0.0095521235293951,0.0091533988383168,0.0003987246910783001,0.0002132951053919,0.0013500714491273,0.0011367763437354,0.1199718777456481,0.1015286930485901,0.01844318469705801
bert-base-uncased,2,state_1d,0.41526520547457224,0.3960534642758545,196,350,correct,correct,0.4230132641540405,0.026959799878186,The currency of Britain is the [MASK].,Fish usually swim in [MASK].,pound,water,pound,water,pound sterling dollar penny euro uk britannia shillings,water pairs groups rivers streams packs circles unison,3.349828008716455,3.368122515150349,0.018294506433893964,0.2618473166968378,0.202165273018767,0.05968204367807081,0.0006675802874835,0.0006876012146436,2.002092716010004e-05,7.394445587153084e-05,3.7476571744927695e-06,7.019679869703808e-05,0.0873828963432439,0.0785186394461889,0.008864256897054987
distilbert-base-uncased,4,state_1d,0.25790365699987683,0.39445510972312015,43,172,correct,error,0.4026534011505937,0.0081982914274736,Sweden's capital city is [MASK].,Thailand is located in [MASK].,stockholm,asia,stockholm,myanmar,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,myanmar laos cambodia vietnam bangkok thailand indonesia malaysia,3.385623009628779,3.3947976785099705,0.009174668881191561,0.1712989500147076,0.1544960208027755,0.016802929211932105,0.0001203597039785,0.0001168759305522,3.483773426299995e-06,8.301702840363523e-06,1.4803545135767738e-07,8.153667389005845e-06,0.0745769062898935,0.0738866109402035,0.0006902953496899927
bert-base-uncased,8,delta_1d,0.45527498094522934,0.39430667016720483,1,61,correct,correct,0.0088072534411845,0.4031139236083893,France's capital city is [MASK].,Croatia's capital city is [MASK].,paris,zagreb,paris,zagreb,paris lyon lille tours marseille toulouse orleans nancy,zagreb split ljubljana belgrade sarajevo croatia croatian novi,3.237035509221372,3.197410041714093,0.03962546750727869,0.5347359547397046,0.6746068385032332,0.13987088376352863,0.0095028207624105,0.0096378515147189,0.00013503075230840086,4.475405777224442e-05,0.0026209502017658,0.0025761961439935556,0.1495397051293698,0.1757716947892668,0.02623198965989701
distilbert-base-uncased,4,state_1d,0.2682264886883588,0.3939916789952621,34,349,correct,error,0.3974959466338798,0.0035042676386177,Belgium's capital city is [MASK].,A person sleeps in a [MASK].,brussels,bed,brussels,cave,brussels antwerp ghent liege mons belgium luxembourg lille,cave bed room tent dream coma bedroom closet,3.3827194643256644,3.367503316533983,0.015216147791681234,0.1829496934282417,0.2006106242110217,0.01766093078278,0.0001268266914401,0.0001279331257833,1.1064343432000098e-06,9.223060416335464e-06,8.99361326258679e-08,9.133124283709596e-06,0.0737687890189171,0.0719651017204482,0.0018036872984689006
distilbert-base-uncased,4,state_1d,0.24698238066454936,0.3928964766058302,43,166,correct,error,0.4026534011505937,0.0097569245447635,Sweden's capital city is [MASK].,China is located in [MASK].,stockholm,asia,stockholm,taiwan,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,taiwan tibet macau xinjiang vietnam myanmar yunnan afghanistan,3.385623009628779,3.401530242594694,0.015907232965914897,0.1712989500147076,0.1398224751656053,0.03147647484910229,0.0001203597039785,0.0001184966718087,1.863032169799992e-06,8.301702840363523e-06,1.61657584329742e-07,8.14004525603378e-06,0.0745769062898935,0.0753424991766999,0.0007655928868064016
distilbert-base-uncased,4,state_1d,0.26984051086701,0.3928071584666583,34,164,correct,error,0.3974959466338798,0.0046887881672215,Belgium's capital city is [MASK].,Poland is located in [MASK].,brussels,europe,brussels,ukraine,brussels antwerp ghent liege mons belgium luxembourg lille,ukraine lithuania belarus croatia poland afghanistan pakistan moldova,3.3827194643256644,3.3976514035436507,0.0149319392179863,0.1829496934282417,0.1482773808888481,0.034672312539393596,0.0001268266914401,0.0001264756028219,3.510886181999878e-07,9.223060416335464e-06,8.793105354171853e-08,9.135129362793747e-06,0.0737687890189171,0.0772197559146268,0.0034509668957097006
distilbert-base-uncased,4,delta_1d,0.08854418264921278,0.3927830351866794,40,294,correct,error,0.3954084276151847,0.0026253924285053,Norway's capital city is [MASK].,A person who paints pictures is a [MASK].,oslo,artist,oslo,painter,oslo trondheim bergen lille norway helsinki voss moss,painter photographer sculptor cartoonist person celebrity artist magician,3.369181960459443,3.359776090905319,0.009405869554123925,0.2140860605272393,0.2326163902561138,0.0185303297288745,0.0043309841496273,0.0045427931619154,0.00021180901228810053,0.0003666240126926,2.774326076135106e-06,0.0003638496866164649,0.0886873294961512,0.0845266455546987,0.004160683941452498
distilbert-base-uncased,4,state_1d,0.2466768507129009,0.3924825858271867,43,323,correct,error,0.4026534011505937,0.010170815323407,Sweden's capital city is [MASK].,The dolphin is classified as a [MASK].,stockholm,mammal,stockholm,subspecies,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,subspecies species endangered vulnerable dolphin rare sanctuary fossil,3.385623009628779,3.3852221836359218,0.0004008259928571789,0.1712989500147076,0.1636424732589628,0.0076564767557447955,0.0001203597039785,0.0001216937379218,1.334033943300005e-06,8.301702840363523e-06,2.025443040255625e-07,8.099158536337961e-06,0.0745769062898935,0.0649782999303629,0.009598606359530595
distilbert-base-uncased,4,delta_1d,0.16841673656772094,0.39197483360347657,40,286,correct,error,0.3954084276151847,0.0034335940117081,Norway's capital city is [MASK].,A person who writes books is a [MASK].,oslo,author,oslo,writer,oslo trondheim bergen lille norway helsinki voss moss,writer novelist librarian poet journalist publisher person pseudonym,3.369181960459443,3.3558154485752727,0.013366511884170151,0.2140860605272393,0.2375993061236516,0.023513245596412297,0.0043309841496273,0.0049822631669208,0.0006512790172935002,0.0003666240126926,4.064627718196543e-06,0.0003625593849744034,0.0886873294961512,0.0844867949379916,0.004200534558159594
distilbert-base-uncased,2,state_1d,0.34783376959671286,0.39175973036830314,251,272,error,error,0.005282238487926,0.3970419688562291,Yes has the opposite meaning of [MASK].,The plural of man is [MASK].,no,men,yes,masculine,yes truth happiness infinity everything zero equality god,masculine plural singular feminine indefinite male unknown finite,3.3380532760630297,3.330167137473973,0.007886138589056735,0.3153895476809434,0.2870999991346445,0.028289548546298893,0.000244325615423,0.0002325740659263,1.175154949669999e-05,4.070373882021191e-07,2.651129195316083e-05,2.6104254564958712e-05,0.1023398206132666,0.099317692873912,0.0030221277393546048
distilbert-base-uncased,4,delta_1d,0.17652685707051757,0.3915476799454136,10,259,correct,error,0.4228855710928831,0.0313378911474695,Spain's capital city is [MASK].,Happy has the opposite meaning of [MASK].,madrid,sad,madrid,happiness,madrid seville malaga barcelona zaragoza valencia granada bilbao,happiness happy joy love life satisfaction money karma,3.394075879003107,3.415248751196846,0.02117287219373898,0.1513615904075131,0.1148142634003376,0.0365473270071755,0.0041761648732661,0.0048057404174374,0.0006295755441713003,0.0002673106030541,1.7291231299056156e-05,0.0002500193717550439,0.0715644856687658,0.0793310827692801,0.007766597100514291
distilbert-base-uncased,2,state_1d,0.3300708472536144,0.3915033128467394,270,318,error,error,0.5004743154928184,0.108971002646079,The plural of goose is [MASK].,A shark is a [MASK].,geese,fish,goose,predator,goose unknown plural geese feminine pie masculine pronounced,predator shark fish mammal creature snake whale dog,3.3408163183456514,3.35496392099246,0.01414760264680881,0.271010158698424,0.2525188368394002,0.0184913218590238,0.0002117643675967,0.0001989513998639,1.2812967732799994e-05,2.872236854052392e-05,5.474591595483105e-06,2.3247776945040818e-05,0.0915939683704219,0.102630322113322,0.011036353742900101
bert-base-uncased,8,delta_1d,0.412370848230235,0.3914155505626801,50,355,correct,correct,0.3944981897217959,0.0030826391591158,"In Hungary, the capital city is [MASK].",A [MASK] produces milk.,budapest,cow,budapest,cow,budapest pest bratislava bela vis bala brody bar,cow dairy farm mill family farmer village goat,3.296721616866332,3.310865776709878,0.01414415984354589,0.4203017051035004,0.3626927321757116,0.057608972927788826,0.0125651273461317,0.0115442632204038,0.0010208641257279001,0.0020834019245617,1.290707294753377e-05,0.0020704948516141663,0.1431539339260642,0.1197478036338298,0.023406130292234414
bert-base-uncased,8,delta_1d,0.46368190278256566,0.39112637126142,61,237,correct,error,0.4031139236083893,0.0119875523469693,Croatia's capital city is [MASK].,One third of twelve is [MASK].,zagreb,four,zagreb,female,zagreb split ljubljana belgrade sarajevo croatia croatian novi,female male white black missing gold empty dead,3.197410041714093,3.138539880880808,0.05887016083328511,0.6746068385032332,0.777305111470444,0.10269827296721079,0.0096378515147189,0.0106016149010324,0.0009637633863134997,0.0026209502017658,9.87856961859274e-05,0.0025221645055798726,0.1757716947892668,0.1828348023430466,0.007063107553779813
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.35149358107754547,0.3909894436355479,271,272,error,error,0.4377390910809339,0.046749647445386,More than one goose are called [MASK].,The plural of man is [MASK].,geese,men,"""",unknown,""" . it out up white there them","unknown true plural unclear "" common a uncertain",3.319251347993327,3.246084556870743,0.07316679112258395,0.3369450146676265,0.4904499606980278,0.15350494603040132,0.0091533988383168,0.0089023913648272,0.00025100747348959923,0.0013500714491273,0.0002041172585751,0.0011459541905522001,0.1015286930485901,0.1286962828344179,0.027167589785827798
distilbert-base-uncased,2,state_1d,0.3590481048173774,0.3907909769413156,272,308,error,correct,0.3970419688562291,0.0062509919149135,The plural of man is [MASK].,A eagle is a [MASK].,men,bird,masculine,bird,masculine plural singular feminine indefinite male unknown finite,bird constellation symbol falcon butterfly feather raven hawk,3.330167137473973,3.328706782551527,0.0014603549224458945,0.2870999991346445,0.2908411366812214,0.0037411375465769003,0.0002325740659263,0.0002417601606104,9.1860946841e-06,2.651129195316083e-05,4.395309947827925e-07,2.6071760958378038e-05,0.099317692873912,0.0847603434705184,0.014557349403393594
distilbert-base-uncased,4,state_1d,0.24130791278445476,0.3905367188651581,43,306,correct,correct,0.4026534011505937,0.0121166822854356,Sweden's capital city is [MASK].,A sparrow is a [MASK].,stockholm,bird,stockholm,bird,stockholm gothenburg malmo uppsala lund helsinki oslo sweden,bird sparrow parrot feather lark pigeon dog hawk,3.385623009628779,3.3996342569120426,0.01401124728326364,0.1712989500147076,0.1398785800104262,0.03142037000428141,0.0001203597039785,0.0001201121680875,2.4753589099999113e-07,8.301702840363523e-06,2.0357382719148533e-07,8.098129013172037e-06,0.0745769062898935,0.0697860536935425,0.004790852596350995
bert-base-uncased,8,delta_1d,0.4175489979303533,0.3903135361031129,29,319,correct,error,0.4336593733897816,0.0433458372866687,"In Portugal, the capital city is [MASK].",The shark is classified as a [MASK].,lisbon,fish,lisbon,subspecies,lisbon porto madeira maia benfica vila pau santiago,subspecies species predator juvenile parasite weed fossil threat,3.2788802377262574,3.2077364825548047,0.07114375517145266,0.4342631440535501,0.607536148159513,0.17327300410596286,0.0130378660833098,0.0135487794188552,0.0005109133355453988,0.0024553207054297,0.0003567957659908,0.0020985249394389,0.1201433372486637,0.1276684054205943,0.007525068171930591
distilbert-base-uncased,4,delta_1d,0.18352878094898542,0.389995561551794,10,124,correct,correct,0.4228855710928831,0.0328900095410891,Spain's capital city is [MASK].,Pakistan's capital city is [MASK].,madrid,islamabad,madrid,islamabad,madrid seville malaga barcelona zaragoza valencia granada bilbao,islamabad karachi lahore peshawar hyderabad dhaka kabul swat,3.394075879003107,3.4042648395203705,0.010188960517263368,0.1513615904075131,0.1298114082559784,0.021550182151534703,0.0041761648732661,0.004926863021532,0.0007506981482659006,0.0002673106030541,2.1035234063755263e-05,0.00024627536899034474,0.0715644856687658,0.0662116055775769,0.005352880091188908
bert-base-uncased,7,state_1d,0.3197826305057813,0.38982131593283953,263,303,correct,error,0.2019666631562683,0.5917879790891079,More than one child are called [MASK].,The salmon is classified as a [MASK].,children,fish,children,subspecies,children joseph mary siblings sisters eds michael this,subspecies species fishery salmon trout pest weed fish,3.301273813028836,3.3661670923348117,0.06489327930597577,0.3449766222346617,0.2080336640102355,0.1369429582244262,0.0001720320526344,0.0001684488829266,3.5831697078000143e-06,1.1986122916773902e-05,2.0738048824789206e-05,8.751925908015305e-06,0.1086911123970059,0.0758442169801419,0.032846895416864
distilbert-base-uncased,4,delta_1d,0.15387562081743325,0.3896515957881257,40,72,correct,correct,0.3954084276151847,0.005756831827059,Norway's capital city is [MASK].,The capital of Syria is [MASK].,oslo,damascus,oslo,damascus,oslo trondheim bergen lille norway helsinki voss moss,damascus aleppo beirut amman acre baghdad antioch syria,3.369181960459443,3.3539632653871525,0.015218695072290345,0.2140860605272393,0.2590381869677267,0.04495212644048738,0.0043309841496273,0.0038504151887106,0.00048056896091669974,0.0003666240126926,5.74189037047762e-06,0.00036088212232212235,0.0886873294961512,0.096478427604978,0.007791098108826805
google/bert_uncased_L-2_H-128_A-2,2,state_1d,0.48603827302170954,0.3892623948675678,263,271,correct,error,0.0484766962133661,0.4377390910809339,More than one child are called [MASK].,More than one goose are called [MASK].,children,geese,children,"""","children . "" women people them up adults",""" . it out up white there them",3.2271562157090887,3.319251347993327,0.09209513228423827,0.4927611060407535,0.3369450146676265,0.15581609137312702,0.0074051023161214,0.0091533988383168,0.0017482965221953996,0.0001768888665018,0.0013500714491273,0.0011731825826255,0.111152386155998,0.1015286930485901,0.009623693107407905
distilbert-base-uncased,4,state_1d,0.2650355474800391,0.3891210619661805,4,172,error,error,0.3973193533936541,0.0081982914274736,Germany's capital city is [MASK].,Thailand is located in [MASK].,berlin,asia,bonn,myanmar,bonn berlin munich dusseldorf frankfurt dresden leipzig stuttgart,myanmar laos cambodia vietnam bangkok thailand indonesia malaysia,3.3799251302463365,3.3947976785099705,0.014872548263634044,0.1936078335540352,0.1544960208027755,0.03911181275125972,0.000116867640643,0.0001168759305522,8.289909200003237e-09,8.98994266143564e-06,1.4803545135767738e-07,8.841907210077962e-06,0.0797951388701791,0.0738866109402035,0.005908527929975593
distilbert-base-uncased,2,state_1d,0.2952141626843286,0.3885714842473761,249,262,error,error,0.0102116663246309,0.398783150572007,Day has the opposite meaning of [MASK].,The plural of child is [MASK].,night,children,day,masculine,day month eve spring noon thursday summer monday,masculine feminine plural singular unknown possessive omitted male,3.327030526412588,3.3368265334405205,0.009796007027932596,0.3235276180297153,0.2736106673062379,0.049916950723477405,0.0002104191762508,0.000211704134515,1.284958264200002e-06,6.951736333338204e-07,2.309931840019388e-05,2.2404144766860057e-05,0.1010656517466069,0.0956876702271639,0.0053779815194429925
distilbert-base-uncased,2,state_1d,0.3257475813227789,0.38813907317061697,262,322,error,error,0.398783150572007,0.01064407740139,The plural of child is [MASK].,A dolphin is a [MASK].,children,mammal,masculine,dolphin,masculine feminine plural singular unknown possessive omitted male,dolphin whale mammal bird fish dog shark creature,3.3368265334405205,3.345267591485675,0.008441058045154382,0.2736106673062379,0.2690605933594254,0.004550073946812505,0.000211704134515,0.0002300152160588,1.83110815438e-05,2.309931840019388e-05,6.587409870159609e-07,2.244057741317792e-05,0.0956876702271639,0.0946720866236217,0.0010155836035422028
distilbert-base-uncased,4,state_1d,0.27505629486130345,0.3875624288488906,4,166,error,error,0.3973193533936541,0.0097569245447635,Germany's capital city is [MASK].,China is located in [MASK].,berlin,asia,bonn,taiwan,bonn berlin munich dusseldorf frankfurt dresden leipzig stuttgart,taiwan tibet macau xinjiang vietnam myanmar yunnan afghanistan,3.3799251302463365,3.401530242594694,0.02160511234835738,0.1936078335540352,0.1398224751656053,0.053785358388429905,0.000116867640643,0.0001184966718087,1.629031165700006e-06,8.98994266143564e-06,1.61657584329742e-07,8.828285077105898e-06,0.0797951388701791,0.0753424991766999,0.004452639693479199
distilbert-base-uncased,4,state_1d,0.2843760949131543,0.38708938895505574,70,347,correct,error,0.3944190427283896,0.0073296537733339,Iraq's capital city is [MASK].,A common container for coffee is a [MASK].,baghdad,cup,baghdad,container,baghdad amman iraq tehran saddam kurdistan aleppo damascus,container jar cup mug kettle bean refrigerator pot,3.39527671209448,3.409052263289188,0.013775551194708413,0.1541954412998212,0.1251855755699865,0.029009865729834716,0.0001060877501173,0.0001122666600537,6.178909936399999e-06,6.45200429830686e-06,1.030121741964054e-07,6.348992124110454e-06,0.0811264472581333,0.0677250165552187,0.013401430702914593
bert-base-uncased,7,state_1d,0.4990012466745154,0.38642464219813705,126,261,correct,error,1.4020951161555192e-06,0.3864260442932532,The language of France is [MASK].,Early has the opposite meaning of [MASK].,french,late,french,early,french english catalan breton basque spanish german latin,early age day late old time light spring,3.130865313738102,3.1249462816773343,0.005919032060767826,0.7191568908336547,0.8488069604033186,0.12965006956966385,8.085373637207732e-05,8.395254200659661e-05,3.098805634519291e-06,8.152695404297277e-11,2.7536527475684755e-05,2.7536445948730714e-05,0.156118253344633,0.2040877400576117,0.04796948671297871
bert-base-uncased,7,state_1d,0.4461458941514154,0.3863191267963561,128,261,correct,error,0.0001069174968971,0.3864260442932532,The language of Germany is [MASK].,Early has the opposite meaning of [MASK].,german,late,german,early,german french english dutch danish saxon bavarian latin,early age day late old time light spring,3.0626339765339785,3.1249462816773343,0.06231230514335584,0.8982820575105375,0.8488069604033186,0.04947509710721887,7.396000564218773e-05,8.395254200659661e-05,9.992536364408883e-06,7.1032719722763244e-09,2.7536527475684755e-05,2.7529424203712478e-05,0.1952961461349437,0.2040877400576117,0.008791593922668012
bert-base-uncased,7,state_1d,0.46777103846726703,0.3861167295107164,241,261,error,error,0.0003093147825368,0.3864260442932532,The number of sides in a triangle is [MASK].,Early has the opposite meaning of [MASK].,three,late,n,early,n 1 2 zero infinite one 3 two,early age day late old time light spring,3.0607976943110344,3.1249462816773343,0.06414858736629991,0.8395397984402377,0.8488069604033186,0.009267161963080861,7.32223162134955e-05,8.395254200659661e-05,1.0730225793101109e-05,1.9014522658109893e-08,2.7536527475684755e-05,2.7517512953026647e-05,0.181742819846428,0.2040877400576117,0.0223449202111837
bert-base-uncased,7,state_1d,0.4403009010792131,0.38569539795153424,152,261,correct,error,0.000730646341719,0.3864260442932532,The language of Bulgaria is [MASK].,Early has the opposite meaning of [MASK].,bulgarian,late,bulgarian,early,bulgarian macedonian english cyrillic turkish russian serbian german,early age day late old time light spring,3.144014363695187,3.1249462816773343,0.019068082017852817,0.7344825759836033,0.8488069604033186,0.11432438441971526,7.995665694031301e-05,8.395254200659661e-05,3.9958850662836e-06,4.290850065264096e-08,2.7536527475684755e-05,2.7493618975032114e-05,0.1745727960316098,0.2040877400576117,0.02951494402600191
distilbert-base-uncased,4,state_1d,0.2682935326466305,0.3853432654705899,49,318,correct,error,0.4679772106260125,0.0826339451554226,Hungary's capital city is [MASK].,A shark is a [MASK].,budapest,fish,budapest,predator,budapest pest bratislava vienna hungary bela bala graz,predator shark fish mammal creature snake whale dog,3.3837978696373234,3.37436820361843,0.009429666018893279,0.1746611238022431,0.1981732228427158,0.02351209904047269,0.0001236124699018,0.0001272249082244,3.6124383226000096e-06,1.0103765052161584e-05,2.083414133937453e-06,8.02035091822413e-06,0.0714408951458264,0.0814949868981619,0.0100540917523355
bert-base-uncased,8,delta_1d,0.36502479194257,0.3839450431185808,19,50,correct,correct,0.0105531466032151,0.3944981897217959,Russia's capital city is [MASK].,"In Hungary, the capital city is [MASK].",moscow,budapest,moscow,budapest,moscow kazan vladimir helsinki tbilisi sofia leningrad petersburg,budapest pest bratislava bela vis bala brody bar,3.265433333259628,3.296721616866332,0.03128828360670388,0.446901856307343,0.4203017051035004,0.026600151203842626,0.0128391519487074,0.0125651273461317,0.00027402460257569886,6.055227556293542e-05,0.0020834019245617,0.0020228496489987646,0.1116746723416253,0.1431539339260642,0.03147926158443891
bert-base-uncased,7,state_1d,0.49027823407341486,0.3838583354531148,146,261,correct,error,0.0025677088401384,0.3864260442932532,The language of Poland is [MASK].,Early has the opposite meaning of [MASK].,polish,late,polish,early,polish german latin silesian english french russian ukrainian,early age day late old time light spring,3.12989227305728,3.1249462816773343,0.004945991379945447,0.761799291344251,0.8488069604033186,0.08700766905906765,7.303334164538594e-05,8.395254200659661e-05,1.0919200361210677e-05,1.4285896944493898e-07,2.7536527475684755e-05,2.7393668506239816e-05,0.1710060005859842,0.2040877400576117,0.033081739471627514
bert-base-uncased,7,state_1d,0.4107151088216096,0.3803805495543524,148,261,correct,error,0.0060454947389008,0.3864260442932532,The language of Hungary is [MASK].,Early has the opposite meaning of [MASK].,hungarian,late,hungarian,early,hungarian german slovak croatian english turkish kurdish romanian,early age day late old time light spring,3.1186664464212424,3.1249462816773343,0.006279835256091992,0.7666642714916485,0.8488069604033186,0.08214268891167009,8.408487790260313e-05,8.395254200659661e-05,1.323358960065164e-07,3.897220424684744e-07,2.7536527475684755e-05,2.714680543321628e-05,0.1761390868182981,0.2040877400576117,0.027948653239313614
bert-base-uncased,7,state_1d,0.47110573573934095,0.3794985605223775,154,261,correct,error,0.0069274837708757,0.3864260442932532,The language of Sweden is [MASK].,Early has the opposite meaning of [MASK].,swedish,late,swedish,early,swedish english danish finnish german sami norwegian spanish,early age day late old time light spring,3.14393090531468,3.1249462816773343,0.018984623637345432,0.7044109231135334,0.8488069604033186,0.14439603728978523,8.628447447898144e-05,8.395254200659661e-05,2.3319324723848313e-06,4.21050567666953e-07,2.7536527475684755e-05,2.71154769080178e-05,0.1649449943378745,0.2040877400576117,0.03914274571973722
