model,prompt_id,prompt,target,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,rho,v_access,v_inaccess,entropy,varentropy,confidence,rank_whitened_jb,grad_entropy_proj_norm,grad_varentropy_proj_norm
google/bert_uncased_L-2_H-128_A-2,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,1,delta_pca,8,0,0.38879539958977805,0.2946430474271493,0.4631926876099174,3.0793890416827217,0.7578357350370656,0.12724274848142433,8,0.13805600136249438,0.31205898985127056
google/bert_uncased_L-2_H-128_A-2,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,1,random,8,0,0.42740238830268995,0.3239008030959666,0.4339349319410992,3.0793890416827217,0.7578357350370656,0.12724274848142433,8,0.13637620449111093,0.3358394007579307
google/bert_uncased_L-2_H-128_A-2,14,The red planet is [MASK].,mars,factual_simple,science,error,1,state_pca,8,0,0.4434436584147658,0.4248427525519114,0.5332107554645316,3.0058452851959143,0.9580535080164418,0.16873861769529824,8,0.10027102895429928,0.23201458886186893
google/bert_uncased_L-2_H-128_A-2,14,The red planet is [MASK].,mars,factual_simple,science,error,1,delta_pca,8,0,0.5462462577046021,0.5233331434347478,0.4347203645816944,3.0058452851959143,0.9580535080164418,0.16873861769529824,8,0.23991881150184607,0.5179302868864794
google/bert_uncased_L-2_H-128_A-2,14,The red planet is [MASK].,mars,factual_simple,science,error,1,random,8,0,0.4717258834386696,0.4519386374505729,0.5061148705658692,3.0058452851959143,0.9580535080164418,0.16873861769529824,8,0.13895007651343128,0.3183461115489634
google/bert_uncased_L-2_H-128_A-2,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,1,state_pca,8,0,0.3421967570335082,0.17830308122324903,0.342751188165369,3.208937968097798,0.5210542693886181,0.09507137075546336,8,0.05305294798829674,0.11727976955871798
google/bert_uncased_L-2_H-128_A-2,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,1,delta_pca,8,0,0.4482387055383484,0.233556691225984,0.28749757816263377,3.208937968097798,0.5210542693886181,0.09507137075546336,8,0.13765974362158717,0.3142091504524549
google/bert_uncased_L-2_H-128_A-2,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,1,random,8,0,0.4725387322217934,0.24621832387565035,0.27483594551296747,3.208937968097798,0.5210542693886181,0.09507137075546336,8,0.12220891719307565,0.27150367752221566
google/bert_uncased_L-2_H-128_A-2,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,1,state_pca,8,0,0.11638326745291172,0.07462650573394453,0.5665868522269681,3.153486521396107,0.641213357960912,0.1420232548749868,8,0.08087404411517116,0.1667927520251611
google/bert_uncased_L-2_H-128_A-2,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,1,delta_pca,8,0,0.42264783756416685,0.2710074391594378,0.3702059188014746,3.153486521396107,0.641213357960912,0.1420232548749868,8,0.1530485579493185,0.31941592630973187
google/bert_uncased_L-2_H-128_A-2,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,1,random,8,0,0.5674399326612345,0.3638500646628244,0.2773632932980883,3.153486521396107,0.641213357960912,0.1420232548749868,8,0.12163128808288268,0.2735548209622733
google/bert_uncased_L-2_H-128_A-2,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,1,state_pca,8,0,0.5585452139324387,0.41655915847003566,0.3292339269943445,3.1136085565596128,0.7457930854643802,0.13570955386085282,8,0.1335343821893733,0.2092025420667694
google/bert_uncased_L-2_H-128_A-2,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,1,delta_pca,8,0,0.3411714407993588,0.25444330150608185,0.4913497839582985,3.1136085565596128,0.7457930854643802,0.13570955386085282,8,0.17460781548229784,0.36230867200647626
google/bert_uncased_L-2_H-128_A-2,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,1,random,8,0,0.4520929173165409,0.33716777172209583,0.40862531374228417,3.1136085565596128,0.7457930854643802,0.13570955386085282,8,0.09079143650866774,0.22727673550743543
google/bert_uncased_L-2_H-128_A-2,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,2,state_pca,8,0,0.5093790232994111,0.25577432498544317,0.24635535308553624,3.2306181121107485,0.5021296780709801,0.10675350890192001,8,0.11225009192998153,0.23228993635780398
google/bert_uncased_L-2_H-128_A-2,0,Yesterday they waited near the [MASK].,,ambiguous_open,open,ambiguous,2,random,8,0,0.459030316847228,0.23049274522331822,0.27163693284766127,3.2306181121107485,0.5021296780709801,0.10675350890192001,8,0.09187672675541535,0.20598856995906367
google/bert_uncased_L-2_H-128_A-2,1,People in China often speak [MASK].,chinese,factual_deep,language,correct,2,state_pca,8,0,0.33650330646479737,0.2376451163007956,0.4685741443579595,3.1492919472280283,0.7062192606587543,0.1353809373476645,8,0.08562209692712962,0.19184668797443738
google/bert_uncased_L-2_H-128_A-2,1,People in China often speak [MASK].,chinese,factual_deep,language,correct,2,random,8,0,0.6626667195784528,0.4679880007638573,0.23823125989489735,3.1492919472280283,0.7062192606587543,0.1353809373476645,8,0.15778377602316207,0.3654504154795699
google/bert_uncased_L-2_H-128_A-2,2,A person who teaches is a [MASK].,teacher,factual_simple,role,error,2,state_pca,8,0,0.4717164153331886,0.3722883466975906,0.41693232613956577,3.0827614483316745,0.7892206728371536,0.14646594881907268,8,0.13744393620386136,0.28603619598799634
google/bert_uncased_L-2_H-128_A-2,2,A person who teaches is a [MASK].,teacher,factual_simple,role,error,2,random,8,0,0.47022662772437285,0.37111257551857657,0.41810809731857873,3.0827614483316745,0.7892206728371536,0.14646594881907268,8,0.1375957111781712,0.30700652303891374
google/bert_uncased_L-2_H-128_A-2,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,2,state_pca,8,0,0.7913682909505105,1.1156818787767955,0.2941318470634896,2.8553751691772806,1.4098137258402788,0.2659233322332863,8,0.3560240107286846,0.8339859521877312
google/bert_uncased_L-2_H-128_A-2,3,The bat flew out of the [MASK].,,ambiguous_open,polysemy,ambiguous,2,random,8,0,0.5441577908243354,0.7671611225270729,0.6426526033132065,2.8553751691772806,1.4098137258402788,0.2659233322332863,8,0.16592338138945764,0.4425661369432211
google/bert_uncased_L-2_H-128_A-2,4,More than one knife are called [MASK].,knives,factual_deep,plural,error,2,state_pca,8,0,0.33253025569611944,0.19692744150000305,0.39528165264018233,3.19735378219646,0.5922090941401861,0.13518558056601743,8,0.08705139546050918,0.20835679547917388
google/bert_uncased_L-2_H-128_A-2,4,More than one knife are called [MASK].,knives,factual_deep,plural,error,2,random,8,0,0.5247456889084877,0.3107591690824629,0.2814499250577227,3.19735378219646,0.5922090941401861,0.13518558056601743,8,0.11172737477401509,0.286033069705096
google/bert_uncased_L-2_H-128_A-2,5,People sleep in a [MASK].,bed,factual_simple,common,error,2,state_pca,8,0,0.3859904020970344,0.30289869234319133,0.48183245821802295,3.0801430456133523,0.7847311505612141,0.14446156928338738,8,0.1061846656723452,0.20210950897470456
google/bert_uncased_L-2_H-128_A-2,5,People sleep in a [MASK].,bed,factual_simple,common,error,2,random,8,0,0.36814048005247824,0.2888913024797388,0.4958398480814745,3.0801430456133523,0.7847311505612141,0.14446156928338738,8,0.13631631689835663,0.33710706038628346
google/bert_uncased_L-2_H-128_A-2,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,2,state_pca,8,0,0.7478382256600893,0.6488187394554299,0.21877363171915243,3.1131107218593654,0.8675923711745821,0.20785432216482427,8,0.2346069174544307,0.6095304745953237
google/bert_uncased_L-2_H-128_A-2,6,The meeting happened near the [MASK] in the museum.,,ambiguous_open,open,ambiguous,2,random,8,0,0.632887986873334,0.5490887892193443,0.31850358195523853,3.1131107218593654,0.8675923711745821,0.20785432216482427,8,0.15571447372196626,0.44928377333232283
google/bert_uncased_L-2_H-128_A-2,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,error,2,state_pca,8,0,0.7972503566118683,2.0741957493694136,0.5274910760642801,2.268971612382442,2.6016868254336973,0.4806565430047564,8,0.49664872329512644,0.7605229877162762
google/bert_uncased_L-2_H-128_A-2,7,The capital of Hungary is [MASK].,budapest,factual_deep,capital,error,2,random,8,0,0.7301003001034794,1.89949233202441,0.7021944934092892,2.268971612382442,2.6016868254336973,0.4806565430047564,8,0.3353392531961405,0.5865931212908384
google/bert_uncased_L-2_H-128_A-2,8,The language of Spain is [MASK].,spanish,factual_simple,language,error,2,state_pca,8,0,0.4988627381931107,1.4200665184776597,1.4265411949409945,2.0761345287331854,2.846607713418653,0.5189198085437912,8,0.25090309667785926,0.5583227114839149
google/bert_uncased_L-2_H-128_A-2,8,The language of Spain is [MASK].,spanish,factual_simple,language,error,2,random,8,0,0.596239916440395,1.6972611451873225,1.1493465682313322,2.0761345287331854,2.846607713418653,0.5189198085437912,8,0.2583565034018598,0.3436136260486965
google/bert_uncased_L-2_H-128_A-2,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,2,state_pca,8,0,0.62896227253961,0.7922452728314855,0.46736171382062824,2.9640505441719656,1.2596069866521145,0.21878421647096088,8,0.28071558708330235,0.663682304367697
google/bert_uncased_L-2_H-128_A-2,9,The story about the airport mentioned a [MASK].,,ambiguous_open,open,ambiguous,2,random,8,0,0.7683107009177826,0.9677695267956238,0.2918374598564916,2.9640505441719656,1.2596069866521145,0.21878421647096088,8,0.1842467980841433,0.42843503001887384
google/bert_uncased_L-2_H-128_A-2,10,Bread is made from [MASK].,flour,factual_deep,common,error,2,state_pca,8,0,0.43136754262180244,0.30535958875358254,0.40252767345822404,3.17106641827802,0.7078872622118071,0.1825382243268482,8,0.19097707890581478,0.5373877806621505
google/bert_uncased_L-2_H-128_A-2,10,Bread is made from [MASK].,flour,factual_deep,common,error,2,random,8,0,0.5480678284808146,0.38797023460965385,0.3199170276021527,3.17106641827802,0.7078872622118071,0.1825382243268482,8,0.14445199085510252,0.4126138461541668
google/bert_uncased_L-2_H-128_A-2,11,The plural of child is [MASK].,children,factual_simple,lexical,error,2,state_pca,8,0,0.37765348411371746,0.17401630285361258,0.286766690482187,3.2396561322448645,0.46078299333579853,0.09650875728660203,8,0.06503237070154862,0.14381316560706184
google/bert_uncased_L-2_H-128_A-2,11,The plural of child is [MASK].,children,factual_simple,lexical,error,2,random,8,0,0.2630405703080352,0.12120462135529231,0.3395783719805072,3.2396561322448645,0.46078299333579853,0.09650875728660203,8,0.06629889587352156,0.16123020572750948
google/bert_uncased_L-2_H-128_A-2,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,2,state_pca,8,0,0.6200599205478251,0.7619584524758014,0.46688803030058695,2.9044891573502,1.2288464827763843,0.19885340750023958,8,0.247329096204899,0.48831901774270664
google/bert_uncased_L-2_H-128_A-2,12,The coach talked to the [MASK].,,ambiguous_open,polysemy,ambiguous,2,random,8,0,0.59369606486856,0.7295613211519121,0.4992851616244763,2.9044891573502,1.2288464827763843,0.19885340750023958,8,0.14433760606346066,0.2849628375086208
google/bert_uncased_L-2_H-128_A-2,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,2,state_pca,8,0,0.3779213669506317,0.21943472648300327,0.36120120911803505,3.17042827810215,0.5806359356010372,0.10234674850387389,8,0.08786982914640026,0.13227374386014304
google/bert_uncased_L-2_H-128_A-2,13,Ten divided by two equals [MASK].,five,factual_deep,math,error,2,random,8,0,0.21069707394010204,0.12233829265561225,0.45829764294542574,3.17042827810215,0.5806359356010372,0.10234674850387389,8,0.07855907834511411,0.13146888792070782
google/bert_uncased_L-2_H-128_A-2,14,The red planet is [MASK].,mars,factual_simple,science,error,2,state_pca,8,0,0.1857632778620781,0.14003700495692828,0.6138095387119462,3.1001941715877437,0.7538465436688759,0.1341820694148292,8,0.05134164314020067,0.10539439927931284
google/bert_uncased_L-2_H-128_A-2,14,The red planet is [MASK].,mars,factual_simple,science,error,2,random,8,0,0.6769647682343013,0.5103275507190286,0.24351899294984541,3.1001941715877437,0.7538465436688759,0.1341820694148292,8,0.16352572444734004,0.34248972223799967
google/bert_uncased_L-2_H-128_A-2,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,2,state_pca,8,0,0.8058204265963148,1.2465314000355256,0.30037825736881085,2.8298930977626715,1.5469096574043424,0.3005285090842115,8,0.35099008103100104,0.8777168562290454
google/bert_uncased_L-2_H-128_A-2,15,The patient waited for the [MASK].,,ambiguous_open,role,ambiguous,2,random,8,0,0.6538888538776341,1.0115069829323684,0.535402674471974,2.8298930977626715,1.5469096574043424,0.3005285090842115,8,0.2563072288078875,0.620822853993124
google/bert_uncased_L-2_H-128_A-2,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,2,state_pca,8,0,0.300496060777779,0.27558018321359307,0.6415039958611818,3.019021636066252,0.9170841790747721,0.1756073442924634,8,0.1435877798229992,0.32858410794687265
google/bert_uncased_L-2_H-128_A-2,16,The continent containing Japan is [MASK].,asia,factual_deep,continent,error,2,random,8,0,0.5474603501550568,0.5020672257979389,0.4150169532768363,3.019021636066252,0.9170841790747721,0.1756073442924634,8,0.15358761566792808,0.42455471333416733
google/bert_uncased_L-2_H-128_A-2,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,2,state_pca,8,0,0.8468823832288822,2.5756085805925295,0.46567392994049883,2.1317402092501165,3.0412825105330272,0.5433071137453563,8,0.5775303844032286,0.9311170732610807
google/bert_uncased_L-2_H-128_A-2,17,The capital of Turkey is [MASK].,ankara,factual_simple,capital,error,2,random,8,0,0.844619499441451,2.5687265117064464,0.47255599882658517,2.1317402092501165,3.0412825105330272,0.5433071137453563,8,0.47463270128446045,0.8358840318598311
